ID,title,types,premium,lon,lat,metro_cat,metro,tel,rating,ratingCount,reviewCount,address,timing,description,site
51c12d64a0f3028754000006,Салон Нота Стиля,beauty,False,37.395562,55.86071999999999,Планерная,Планерная,74959712393,2.6,38,16,"Москва,  МКАД 71 км,  16а, 1 этаж",ежедневно: 10:00 - 22:00,"      Если вы хотите здоровые блестящие волосы и ухоженные крепкие ногти — запишитесь к специалистам салона красоты «Нота Стиля», который расположен на первом этаже торгового центра «Вэйпарк». Здесь вы сможете привести волосы и ногти в порядок — сделать стильную стрижку, маникюр и педикюр, а также посетить студию загара, после чего ваша кожа приобретет привлекательный здоровый оттенок.    ",www.nota.moscow
52c0259940c0886b7c8c0a30,Салон-парикмахерская Орхидея в Химках,beauty,False,37.450071,55.893972,Планерная,Планерная,74955726670,3.0,7,1,"Химки,  Московская,  вл16",пн-сб: 09:00—21:00; вс: 09:00—19:00зимний период: пн-сб 9:00-20:00; вс 9:00-19:00,"      Салон-парикмахерская «Орхидея» в Химках приглашает вас поухаживать за волосами и сделать новую стрижку. Салона работает без выходных, с девяти утра, с понедельника по субботу в летний период — до девяти часов, в зимний — до восьми, в воскресенье — до семи часов вечера.    ",-
576b65ab5e1a3f2a438b457b,Салон Точка красоты в ТЦ Капитолий в Левобережном районе,beauty,False,37.449529999999996,55.88084,Планерная,Планерная,79652771403,4.5,8,3,"Москва,  Правобережная улица,  1Б, ТЦ Капитолий, 2 этаж",ежедневно: 09:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив салон Точка красоты (рейтинг на Zoon - 4.5), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.  Работа парикмахера предполагает овладение основным перечнем возможных услуг. В салоне Точка красоты весь штат сотрудников — это специалисты, способные выполнить все виды стрижек, укладку, вечернюю прическу, окрашивание, мелирование, плетение кос, оформление бороды, перманентную биозавивку волос, выпрямление и восстановление, химическую завивку и комплексные процедуры по уходу на должном уровне. В этом салоне-парикмахерской работают не только со взрослыми, но и с самыми юными клиентами. Мастера профессионально найдут подход к деткам так, чтобы стрижка принесла радость.  Тем, кто стремится украсить свои ручки и ножки, здесь предлагают классический маникюр и педикюр, аппаратный маникюр и педикюр, укрепление ногтей гель-лаком, наращивание ногтей гелем.  Если вы хотите придать взгляду выразительность с помощью наращивания, выполнить дневной макияж и сделать окрашивание бровей и ресниц, то мастера своего дела всегда помогут вам в создании образа.  Вернуть себе здоровый и посвежевший вид вам помогут самые популярные процедуры, такие как комплексный уход за кожей, чистка лица, пилинг, мезотерапия кожи головы, ультразвук. А к тем, кому близка проблема быстро отрастающих волосков на теле, на помощь придет классическая, сахарная и лазерная эпиляция  Снять напряжение после тяжелого дня вам поможет расслабляющий массаж.  Салон располагается рядом со станцией метро Планерная, по адресу Правобережная улица, 1Б. Режим работы: ежедневно: 09:00 - 22:00.     ",tochkafamily.ru
4fe9cec83c72ddfd2800001f,Салон Летиция,beauty,False,37.456945000000005,55.8997927,Планерная,Планерная,74955726183,2.6,41,20,"Московская область,  Химки,  ул. Победы,  2/15",ежедневно: 9:00 - 21:00,"      В салоне «Летиция» вас всегда встретит доброжелательный персонал. Сотрудники центра обладают высоким профессионализмом, услуги можно получить по демократичной, доступной стоимости. Посещение салона может стать настоящим подарком для клиентов и их близких и поможет поднять настроение. Правила салона – это сочетание доступных цен, качества и красоты. Принято считать, что отличный загар можно получить только в летний сезон. Если у вас нет времени поехать на море, то с применением современных методик, которые используются в «Летиции», возможно приобрести безопасный, ровный и прелестный загар, которому будут завидовать знакомые и коллеги. Клиенты салона могут использовать актуальный турбосолярий: Sunvision горизонтальный и Luxora Delta вертикальный. Персонал ногтевого сервиса, квалифицированные массажисты, специалисты в косметологи и стилисты салона знают технологию актуальной моды и применяют новые, безопасные методики, которые приняты в индустрии красоты во всем мире. Салон поможет своим клиентам хорошо выглядеть и чувствовать себя 365 дней в году. Клиенты «Летиции» могут получить обслуживание салона в нестандартное время по предварительной записи с доплатой 25%. Посетить салон можно утром с 7:00 до 8:30 и вечером с 21:00 до 23:00.                  ",www.leticia.ru
515d1bcba0f302851c000007,Салон красоты Комильфо в Химках,beauty,False,37.446871,55.885311,Планерная,Планерная,74986245999,2.7,10,3,"Химки,  Спартаковская,  5/7",пн-сб: 08:00—21:00; вс: 10:00—19:00,"      Центр красоты «Комильфо» расположенный в Химках, приглашает окунуться в мир приятных ароматов и ярких образов. Здесь профессионалы позаботятся о красоте ваших волос, вернут им блеск и гладкость, а также сделают стильную прическу, которая подчеркнет ваш шарм и обаяние. Кроме того, в салоне работают косметологи и мастера маникюра. Благодаря новейшим методикам, они сохранят красоту и здоровье вашей кожи и ногтей. Для любителей солнечных процедур работает солярий, где можно придать коже золотистый оттенок и восполнить недостаток витамина D.    ",komilfo.migraph.ru
51763ad4a0f3020769000015,Салон красоты на Юбилейном проспекте в Химках,beauty,False,37.41411,55.892556000000006,Планерная,Планерная,79152873171,2.8,4,0,"Химки (Московская обл.),  Юбилейный проспект,  66д, 1 этаж",пн-пт: 09:00—21:00; сб: 09:00—20:00; вс: 10:00—19:00,"      Салон-красоты располагается на Юбилейном проспекте и работает без перерывов на обед и выходных. Здесь вас ожидает уютная атмосфера, дружелюбный коллектив квалифицированных профессионалов, демократичные цены и, конечно же, хорошее настроение. Помимо стандартных услуг парикмахерского зала и ногтевого сервиса, в салоне вы сможете получить бесплатную консультацию косметолога, который назначит необходимые для вашей кожи процедуры, а также вы сможете посетить солярий.Открыта предварительная запись по телефону.    ",-
57a9caeb40c088e74d8b7a5a,Ногтевая студия Апельсинка,beauty,False,37.451622,55.891705,Планерная,Планерная,79153466211,4.2,5,0,"Химки,  Кирова,  10 к1, 2 этаж",круглосуточно,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив ногтевую студию Апельсинка (рейтинг на Zoon - 3.7), вы сможете приятно и с пользой провести время. Салон предлагает самые востребованные услуги от мастеров с большим стажем работы.  Тем, кто стремится украсить свои ручки и ножки, здесь предлагают классический маникюр и педикюр, аппаратный маникюр и педикюр, укрепление ногтей шеллаком или гелем, разработку собственного дизайна ногтей.  Снять усталость после тяжелого дня вам поможет расслабляющий или антицеллюлитный массаж.  Ногтевая студия находится рядом со станцией метро Планерная, по адресу Химки, Кирова, 10 к1. Ногтевая студия Апельсинка принимает круглосуточно.     ",Вконтакте
53d0f61040c088ff0a8b476d,Салон красоты Your Fashion,beauty,False,37.413925,55.90286,Планерная,Планерная,79165107443,2.8,5,1,"Химки,  9 Мая,  12д ст2",пн-пт: 10:00—21:00; сб-вс: 11:00—20:00,"       В салоне красоты Your Fashion (рейтинг на Zoon - 2.5) всегда найдут, чем побаловать своих гостей. Здесь вас ждет большой выбор процедур для красоты волос и тела. Мастера помогут вам снова засиять от счастья.       Салон красоты располагается рядом со станцией метро Планерная, по адресу Химки, 9 Мая, 12д ст2. Часы работы с пн-пт: 10:00 - 21:00; сб-вс: 11:00 - 20:00.     ",-
51a456aba0f302cf44000006,Салон красоты Stilissimo на метро Планерная,beauty,False,37.394708,55.862239,Планерная,Планерная,74956516069,1.5,13,2,"Путилково, Путилково д, 11, 1 этаж",ежедневно: 10:00 - 21:00,"      Салон красоты «Stilissimo» в Путилково — это большой выбор и комплексный подход. Здесь вас встретит приветливый персонал, а уютная атмосфера поможет расслабиться. Среди предложений салона: полный спектр услуг парикмахерского зала, в частности наращивание волос по привлекательным ценам, ногтевой сервис со всеми видами маникюра и педикюра, косметологические процедуры, в том числе с использованием аппаратов, массаж и спа-программы для коррекции фигуры, ухода за кожей и оздоровления организма. Кроме того, в салоне функционирует солярий.    ",salon-stilissimo.ru
51aeea2fa0f302494c000010,Салон Мой парикмахер на Планерной улице,beauty,False,37.438522999999996,55.866484,Планерная,Планерная,74999408960,4.2,51,21,"Москва,  Планерная,  20, 1 этаж",ежедневно: 09:00 - 21:00,"      Салон красоты «Мой парикмахер» на Планерной улице рад предложить своим гостям услуги от высококвалифицированных специалистов. Они регулярно посещают курсы повышения квалификации и следят за веяниями моды, поэтому то, что вам предложат, будет точно модно и актуально в данном сезоне. Для вас доступны услуги парикмахерского зала, а также ногтевой студии.    ",мойпарикмахер.рф
57a9caf440c088e74d8b7b68,Студия красоты Beauty Cafe,beauty,False,37.400935,55.899280000000005,Планерная,Планерная,79035859779,4.0,3,0,"Московская область,  Химки,  Молодёжная улица,  50",ежедневно: 10:00 - 21:00,"      Студия красоты «Нега» предоставляет разнообразные услуги. Специалисты салона работают по нескольким основным направлениям, которые помогут вам кардинально измениться сразу же после того, как мастер закончит свою работу. В нашем салоне вы можете посетить парикмахерский зал, косметологический зал, ногтевой сервис.    ",-
521b1c5aa0f302b26e000009,Салон красоты Валенсия,beauty,False,37.420283000000005,55.879599,Планерная,Планерная,74957938963,2.4,5,1,"Химки, Бабакина, 11, 1 этаж",ежедневно: 09:00 - 21:00,"      Салон красоты в Химках предлагает вам профессиональный уход за волосами, руками и ногами. Вы сможете воспользоваться одним из многочисленных вариантов процедуры маникюра или педикюра, укрепить ногтевую пластину, сделать один из видов наращивания и украсить ногти оригинальным дизайном. Для более тщательного ухода за кожей здесь предусмотрены спа-программы, которые позволят вам расслабиться и отдохнуть.    ",-
51df8a89a0f302ef72000011,Салон-парикмахерская Улыбка в Химках на улице Московской,beauty,False,37.423578000000006,55.887592000000005,Планерная,Планерная,79254567893,4.8,14,1,"Химки,  Юбилейный проспект,  20",пн-сб: 09:00—20:00; вс: 10:00—19:00,"      В комфортном и уютном салоне-парикмахерской «Улыбка» вам понравится отличное качество услуг и внимательные специалисты. Здесь вам предложат услуги парикмахерского зала, кабинета ногтевого сервиса, где используются современные методики и проверенные косметические средства. Также в салоне можно воспользоваться косметическими услугами.    ",-
598d2111fd37bf29336fd3be,Салон красоты Chalet Beauty на улице Панфилова в Химках,beauty,False,37.432286,55.880748,Планерная,Планерная,74996012080,5.0,2,0,"Московская область,  Химки,  улица Панфилова,  19/4",ежедневно: 09:00 - 21:00,"      На живописном побережье Бутаковского залива Химкинского водохранилища есть место, окутанное атмосферой уюта, спокойствия, вдохновения. Это салон Chalet Beauty, который приглашает вас отдохнуть от ежедневных дел с пользой для внешности и удовольствием для души.  Концепция студия – качественно новая забота о естественной красоте и создании эффектных образов современных жителей мегаполиса. Штат сотрудников, состоящий из профессиональных стилистов, визажистов и нейл-мастеров, предлагает своим посетителям полный спектр популярных предложений, объединяющих Hair, Beauty и Nail-услуги по любому случаю. Здесь выполнят модную мужскую, женскую и детскую стрижку, стильную укладку, обновят цвет волос в актуальных техниках, проведут спа-процедуры для возвращения локонам природной силы и блеска, подчеркнут изящество ногтей с помощью маникюра, педикюра, покрытия гель-лаком, придадут выразительность взгляду путем наращивания и окрашивания ресниц, коррекции бровей, нанесут праздничный или повседневный макияж, а представителям сильного пола оформят усы и бороду. Персонал ценит своих гостей, поэтому использует только проверенную косметику премиум-сегмента, одноразовые расходные материалы и стерильные инструменты. Для вашего удобства заведение открыто ежедневно, всю необходимую информацию можете получить по телефону, указанному на этой странице.  Не бойтесь экспериментов! Выбирайте по настроению и ситуации, хотите ли вы выглядеть сегодня элегантно, экстравагантно, нежно или дерзко, а мастера салона Chalet Beauty сделают все, чтобы отражение в зеркале пришлось вам по душе.                  ",chaletbeauty.club/
5459afe58ab12d86218b4584,Салон Точка Красоты на метро Планерная,beauty,False,37.450115999999994,55.893498,Планерная,Планерная,79253000221,2.8,19,3,"Химки,  Московская улица,  3",ежедневно: 10:00 - 22:00,"      Салон «Точка красоты», расположенный в Химках, на Московской улице, приглашает всех получить качественные услуги от высококвалифицированных мастеров бьюти-индустрии с большим опытом работы. Здесь вы сможете порадовать себя и свою семью полным спектром парикмахерских услуг, а также услугами мастеров маникюра и педикюра. В работе специалисты парикмахерского зала используют косметические средства фирм Матрикс и Эстель, что гарантирует отличный результат. Салон работает каждый день, без перерыва и выходных, с десяти утра до десяти вечера.    ",www.tochkafamily.ru
5578b01340c08885048b6b21,Студия красоты Марафетъ,beauty,False,37.433336,55.888470999999996,Планерная,Планерная,-,3.4,31,12,"Химки,  Ленинградское шоссе,  вл5, -1 этаж",ежедневно: 10:00 - 22:00,"       В шумной городской суете иногда нужно баловать себя приятными услугами. Посетив студию красоты Марафетъ (рейтинг на Zoon - 3.5), вы сможете с пользой для себя провести время. Салон предлагает самые популярные услуги от мастеров с большим стажем работы.   У мастера маникюра вам смогут сделать красивый маникюр.     Студия красоты находится рядом со станцией метро Планерная, по адресу Химки, Ленинградское шоссе, вл5. Часы работы с ежедневно: 10:00 - 22:00.     ",-
51a7f0b6a0f302596e000005,Салон-парикмахерская эконом-класса Семейная на метро Планерная,beauty,False,37.42156,55.891594999999995,Планерная,Планерная,79153244364,3.0,3,1,"Химки,  Лавочкина,  13 к1",пн-пт: 09:00—20:00летний период: пн-вс 9:00-21:00,"      Салон-парикмахерская «Семейная» находится в Химках и предлагает самый полный спектр услуг в различных сферах красоты и здоровья. В парикмахерском зале вы сможете изменить свою прическу, мастера ногтевого сервиса поухаживают за ногтями и кожей рук, косметологи справятся с различными проблемами вашей кожи, а студия загара подарит вам золотистый оттенок кожи в любое время года.Ведется предварительная запись по телефону, салон работает без обеда и выходных.    ",-
57a9ca3840c088e74d8b67a6,Студия маникюра Manex,beauty,False,37.435108,55.862559999999995,Планерная,Планерная,79015172757,1.4,9,2,"Москва,  Планерная,  7, 1 этаж",ежедневно: 10:00 - 22:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив студию маникюра Manex (рейтинг на Zoon — 3), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   В кабинете маникюра вам смогут сделать маникюр.     Студия маникюра располагается рядом со станцией метро Планерная, по адресу Планерная, 7. Часы работы с ежедневно: 10:00 - 22:00.     ",-
52c0264440c0886b7c8c1642,"Парикмахерская на улице Маяковского, 21",beauty,False,37.439321,55.89191700000001,Планерная,Планерная,79253354750,4.7,6,1,"Химки,  Маяковского,  21",ежедневно: 10:00 - 20:00,"      Парикмахерская на улице Маяковского расположена в нескольких минутах ходьбы от станции метро «Планерная» и предлагает вашему вниманию большой выбор укладок, модельных и креативных стрижек.Парикмахерская работает для вас каждый день с десяти утра до восьми часов вечера.    ",-
540f3a6a40c088c8138b468e,Салон красоты Aqua Mineral в Химках,beauty,False,37.445182460019005,55.883584809158,Планерная,Планерная,-,1.3,9,7,"Химки,  Ленинградская,  1",ежедневно: 10:30 - 20:00,"       В салоне красоты Aqua Mineral (рейтинг на Zoon - 1.4) смогут порадовать своих посетителей. В салоне вас ждет большой выбор услуг для красоты волос и тела. Опытные косметологи помогут вам вновь засветиться от счастья.   У мастера маникюра вам смогут сделать комплексный спа-уход. У косметолога вы сможете порелаксировать на сеансе массажа.     Салон красоты находится рядом со станцией метро Планерная, по адресу Химки, Ленинградская, 1. Часы работы с ежедневно: 10:30 - 20:00.     ",-
57a9ca1640c088e74d8b637b,Салон красоты The King barbershop в Химках,beauty,False,37.414679,55.890524,Планерная,Планерная,74991300322,5.0,2,12,"Химки,  Лавочкина,  25, 1 этаж",ежедневно: 12:00 - 22:00,"       В салоне красоты The King barbershop (рейтинг на Zoon — 5) всегда найдут, чем побаловать своих клиентов. Здесь вас ждет большой выбор процедур для здоровья волос и тела. Мастера помогут вам снова засиять от счастья.       Салон красоты располагается рядом со станцией метро Планерная, по адресу Химки, Лавочкина, 25. Часы работы с ежедневно: 12:00 - 22:00.     ",www.thekingbarber.ru
52c023fe40c0886b7c8bec00,Салон-парикмахерская Wella,beauty,False,37.412135,55.892446,Планерная,Планерная,74955711556,4.2,14,0,"Химки,  Юбилейный проспект,  66а",пн-пт: 09:00—21:00; сб-вс: 10:00—17:00,"      Салон-парикмахерская «Wella» на Юбилейном проспекте приглашает в свои стены всех, кто предпочитает качественные и недорогие услуги. Здесь работают опытные парикмахеры-универсалы, которые готовы помочь в любом профессиональном вопросе. Салон работает без выходных.    ",-
58e1889840c0886f708baa39,Ногтевая студия ЛАК в Химках,beauty,False,37.429103999999995,55.886706000000004,Планерная,Планерная,74993947287,5.0,1,0,"Химки, Горшина, 2",ежедневно: 10:00 - 21:00 и до последнего клиента,"      Ногтевая студия ЛАКВ нашем уютной студии, по соседству, вам всегда окажут только качественные услуги маникюра, педикюра, наращивания ресниц и наращивания ногтей. Приветливые администраторы угостят вкусным чаем и кофе.У нас работают только профессиональные и дипломированные специалисты, которые превратят ваши ногти в произведение искуства. Всегда выслушают ваши пожелания и расскажут подробно о наших услугах и их плюсах.Приятная атмосфера сделает поход на маникюр не забываемым.Мы всегда рады видеть вас в нашей студии ЛАК!    ",lacstudio.ru
51aec670a0f3027b41000018,Салон-парикмахерская Стайл,beauty,False,37.430338,55.886941,Планерная,Планерная,74959825957,3.4,17,1,"Химки, Горшина, 2, 2 подъезд",ежедневно: 10:00 - 21:00,"      Салон-парикмахерская «Стайл» располагается в Химках, на улице Горшина, и предлагает вам посетить кабинет косметолога, мастера ногтевого сервиса и парикмахера. В салоне установлено новейшее оборудование, а специалисты в курсе самых последних технологий, поэтому преображение доставит вам массу удовольствия. Салон открыт с десяти утра до девяти вечера, без обеда и выходных.    ",-
51a84cf1a0f302bf04000030,Салон-парикмахерская Силуэт на Ленинградском шоссе,beauty,False,37.46205,55.869154,"Планерная,Речной вокзал",Речной вокзал,74994582601,3.3,13,1,"Москва,  Ленинградское шоссе,  126",пн-сб: 10:00—20:00; вс: 10:00—18:00,"      Салон-парикмахерская «Силуэт» расположился на Ленинградском шоссе. Если вам надоела ваша нынешняя прическа, вас не устраивает форма ногтей или вы просто прибываете в плохом настроении — просто запишитесь к специалистам и вы увидите, как преобразится ваша внешность и повысится уверенность в себе. К вашим услугам будет предоставлен парикмахерский зал, зона ногтевого сервиса и студия загара.Возможна предварительная запись по телефону.    ",-
5466053a40c088477c8b47fa,Салон красоты и обучающий центр Альберта Багдасаряна на метро Планерная,beauty,False,37.436162,55.88389300000001,Планерная,Планерная,79055188373,3.8,10,3,"Химки, Горшина, 10, 1 этаж",ежедневно: 09:00 - 21:00,"       В бесконечной суете иногда нужно выделять время только для себя. Посетив салон красоты и обучающий центр Альберта Багдасаряна (рейтинг на Zoon - 4.1), вы сможете приятно и с пользой провести время. Для вас представлены самые востребованные услуги от мастеров с большим опытом.   В салоне-парикмахерской вы сможете сделать мужскую стрижку, стрижку для деток, укладку на длинные и короткие волосы, прическу и укладку для торжественных случаев, окрашивание в модных техниках, мелирование, тонирование цвета, химическую завивку, комплексные процедуры по уходу за волосами. По прейскуранту стоимость стрижки для мужчин - от 800 рублей. В кабинете маникюра вам смогут сделать маникюр, навести аккуратный педикюр, укрепить ногти шеллаком, предложить индивидуальный дизайн ногтей. Цена услуги — от 800 рублей. У косметолога вы сможете подчеркнуть тон кожи в солярии, избавиться от лишних волосков на теле, пройти самую «сладкую» процедуру депиляции, пройти процедуру глубокой чистки лица, прочистить все поры лица. Стоимость часа массажа — от 2500 рублей.  Стоимость услуг здесь выше среднего.   Салон красоты и обучающий центр располагается рядом со станцией метро Планерная, по адресу Химки, Горшина, 10. Часы работы с ежедневно: 09:00 - 21:00.                   ",albago.ru
51f22227a0f302f20e000011,Салон красоты Касабланка,beauty,False,37.456447999999995,55.899087,Планерная,Планерная,74955726703,3.7,21,5,"Химки,  Победы,  1/13",ежедневно: 10:00 - 21:00,"      Салон красоты «Эльфэль» приглашает всех любителей моды и красоты воспользоваться услугами мастеров ногтевого сервиса, косметологии и парикмахерского искусства. Мастера смогут помочь вам в решении любых ситуаций, они безошибочно выберут образ для проведения свадьбы или иного торжества. Также вы сможете приобрести профессиональную косметику.«Эльфэль» находится в Химках. Ведется предварительная запись по телефону.    ",-
51663ab4a0f302260e000009,Салон Андрей,beauty,False,37.424626,55.885484,Планерная,Планерная,74955708777,3.2,23,3,"Химки,  Юбилейный проспект,  1 к2, 1 этаж",ежедневно: 08:00 - 21:00,"      На пересечении улицы Панфилова и Юбилейного проспекта, в жилом доме, расположился салон красоты «Андрей». Здесь окружат вас вниманием и заботой. Мастера салона предложат вам услуги разного характера, которые наиболее востребованы у жителей города Химки. Здесь быстро и качественно подстригут, сделают красивую вечернюю прическу, придадут волосам более модный оттенок, а также позаботятся о бархатистости и гладкости ваших ручек. Кроме того, здесь работает опытный косметолог, который проконсультирует вас по любому вопросу, касающемуся кожи вашего типа.    ",-
52c022fb40c0886b7c8bdb33,Салон-парикмахерская Для Вас на Туристской улице,beauty,False,37.417454,55.85928199999999,Планерная,Планерная,74997622612,3.5,8,1,"Москва,  Туристская,  33 к1",ежедневно: 10:00 - 21:00,"      Салон-парикмахерская «Для вас» на Туристской улице — это уютное заведение с большим перечнем услуг по уходу за внешностью. В парикмахерском зале вам предложат поухаживать за волосами и создать оригинальную стрижку, в зоне ногтевого сервиса — придадут рукам ухоженный вид. Кроме того, в салоне есть косметические процедуры и возможность позагорать в солярии.    ",-
53d0f61440c088ff0a8b4785,Салон красоты Натали на Юбилейном проспекте в Химках,beauty,False,37.410855,55.894895999999996,Планерная,Планерная,74955708288,3.7,20,0,"Химки,  Юбилейный проспект,  74, 1 этаж",ежедневно: 09:00 - 21:00,"       В салоне красоты Натали (рейтинг на Zoon - 3.5) всегда найдут, чем побаловать своих гостей. Здесь вас ждет большой выбор процедур для сохранения красоты волос и тела. Мастера помогут вам снова засиять от счастья.   В кабинете маникюра вам смогут сделать маникюр.     Салон красоты располагается рядом со станцией метро Планерная, по адресу Химки, Юбилейный проспект, 74. Часы работы с ежедневно: 09:00 - 21:00.     ",-
5578b01340c08885048b6b1c,Эконом-парикмахерская Бриз,beauty,False,37.433336,55.888470999999996,Планерная,Планерная,74994260553,3.6,19,6,"Химки,  Ленинградское шоссе,  вл5, -1 этаж",ежедневно: 10:00 - 21:00,"       В шумной городской суете иногда нужно баловать себя приятными услугами. Посетив эконом-парикмахерскую Бриз (рейтинг на Zoon - 3.4), вы сможете с пользой для себя провести время. Салон предлагает самые популярные услуги от мастеров с большим стажем работы.       Эконом-парикмахерская находится рядом со станцией метро Планерная, по адресу Химки, Ленинградское шоссе, вл5. Часы работы с ежедневно: 10:00 - 21:00.     ",-
51a30627a0f3027050000005,Салон-парикмахерская Юно,beauty,False,37.431715999999994,55.887313,Планерная,Планерная,79629991061,4.0,5,1,"Химки, Горшина, 1, 1 этаж",ежедневно: 09:00 - 21:00,"      Мастера салона-парикмахерской в Химках обладают высокой степенью квалификации и всегда рады помочь вам с выбором прически и ногтевого дизайна! Также вы можете записаться к косметологу или массажисту, если вы желаете привести вашу кожу и тело в порядок. Посетите солярий для ровного загара. Отсюда вы выйдете полностью отдохнувшей и преображенной.Запишитесь к нужному специалисту заранее.    ",-
52031ff5a0f302b34f000027,Салон красоты Этикет,beauty,False,37.451413,55.890178000000006,Планерная,Планерная,74955721196,4.1,8,4,"Химки,  Кирова,  16/10",пн-сб: 08:00—20:00; вс: 09:00—18:00,"      Салон красоты «Этикет» в Химках — это качественные услуги, выполненные профессиональными мастерам. Здесь вы сможете найти все, что вам необходимо для полного преображения и коррекции мелких недостатков внешности. Здесь работают парикмахеры-стилисты, косметологи, специалисты ногтевого сервиса, а также массажисты. Для тех, кто желает оставаться загорелым круглый год работает солярий.Возможна предварительная запись по телефону.    ",-
51ad8a6ca0f302f36200001b,Салон-парикмахерская Сона на Планерной улице,beauty,False,37.433614,55.86314300000001,Планерная,Планерная,79251707848,4.8,5,2,"Москва,  Планерная,  7 к1, 1 этаж",ежедневно: 10:00 - 20:00,"      Салон-парикмахерская «Сона» работает в любой день недели и ждет новых и постоянных клиентов! Здесь вы сможете воспользоваться услугами парикмахера-стилиста, косметолога и специалиста ногтевой студии. Мастера салона умеют находить индивидуальный подход к каждому клиенту, что доставит множество приятных эмоций и будет служить гарантией отличного результата!    ",-
5174e5fea0f302b83c000018,Салон Fleur на Планерной улице,beauty,False,37.438686,55.866401,Планерная,Планерная,74954944421,3.0,25,3,"Москва,  Планерная,  20 к1, 1 этаж",ежедневно: 10:00 - 21:00,"      Салон красоты «Fleur» на станции метро «Планерная» предлагает услуги парикмахерского зала. Здесь вы сможете сделать укладку, прическу для торжественного случая, подобрать новую стрижку, окрасить волосы, а также вернуть им здоровый блеск с помощью процедур ухода. Кроме того, в зале функционирует солярий. Салон работает без выходных, с десяти утра до девяти вечера.    ",-
